ds,yhat,yhat_lower,yhat_upper
2023-02-13,23254.226787294574,19100.831482225727,26952.678344979795
2023-02-14,23138.812173769275,18954.84708490134,27272.518404741517
2023-02-15,23221.82588336374,19092.891136802533,27125.447015861508
2023-02-16,23233.198444829155,19194.85985354468,27334.014478076995
2023-02-17,23360.193264758924,19144.376500524937,27591.24116289938
2023-02-18,23413.664393943513,19373.07085633935,27669.53878877403
2023-02-19,23524.5686384153,19305.835033940042,27360.348220793465
2023-02-20,23823.812648590512,19402.497066590287,27948.295013750616
2023-02-21,23708.398035065013,19529.167712244725,27984.039852104095
2023-02-22,23791.41174465977,19484.524717113025,27496.08527534573
2023-02-23,23802.784306124973,19652.609179363375,27737.451590218945
2023-02-24,23929.779126054855,20020.15317411457,28054.20233756505
2023-02-25,23983.25025523993,19663.890432925793,27887.594843229726
2023-02-26,24094.154499710894,19815.95952093947,28410.0180441181
2023-02-27,24393.398509886287,20117.74546816961,28591.01510690672
2023-02-28,24277.983896361384,20304.426372367543,28310.68231222463
2023-03-01,24360.9976059558,20265.059174980004,28481.659665602216
2023-03-02,24372.37016742059,20331.918147587232,28325.20892580338
2023-03-03,24499.3649873506,20290.872526994546,28402.055248101817
2023-03-04,24552.83611653548,20360.463874803274,28503.499674368424
2023-03-05,24663.740361007138,20788.60689381877,28856.450291275265
2023-03-06,24962.984353886564,20798.92835380948,28808.302415010392
2023-03-07,24847.569723066037,20856.809795306734,29085.647370519582
2023-03-08,24930.58341536473,20747.110245522563,28921.758275649478
2023-03-09,24941.955959534807,20881.0463494561,28912.938264221728
2023-03-10,25068.950762168628,21333.774347560644,29302.66890713888
2023-03-11,25122.42187405818,21036.682312132656,29211.050480899896
2023-03-12,25233.32610123459,20864.606085172418,29411.79418445672
2023-03-13,25532.570094113707,21578.242723114512,29769.172938202402
2023-03-14,25417.15546329302,21485.24043730213,29688.679264298808
2023-03-15,25500.169155591957,21523.837728613416,29485.22968933633
2023-03-16,25511.541699761623,21693.86964050589,29313.689488017593
2023-03-17,25638.536502395575,21790.43687138366,29474.144903506374
2023-03-18,25692.007614284932,21352.18876985686,29469.570430923744
2023-03-19,25802.911841461384,22258.86271134202,29850.030413308825
2023-03-20,26102.155834341003,22013.926889941096,30079.09459797952
2023-03-21,25986.74120352001,21898.364159741348,30133.54776404785
2023-03-22,26069.75489581914,22100.14244159881,29921.628816642173
2023-03-23,26081.127439988446,21727.359694619525,30098.812478404285
2023-03-24,26208.122242622972,22165.025319794055,30385.83127635826
2023-03-25,26261.59335451212,22418.42483573867,30319.01915057599
2023-03-26,26372.497581688825,22431.049514018527,30472.5155968628
2023-03-27,26656.337787419376,22555.888623919705,30675.600757873588
2023-03-28,26525.51936945002,22601.836578017854,30696.433078460646
2023-03-29,26593.12927460091,22430.823629475766,31043.225880412607
2023-03-30,26589.098031621903,22566.938935512782,30724.731627852965
2023-03-31,26700.68904710704,22530.75922925808,30567.016812827453
2023-04-01,26738.756371848394,22627.71682674681,30913.67889571809
2023-04-02,26834.256811875934,22810.27576342068,30836.863783510486
2023-04-03,27118.097017607124,22959.37882078489,31360.43721124593
2023-04-04,26987.278599637568,22675.99842224392,30684.15891200148
2023-04-05,27054.88850478851,22916.371843242337,31149.47931827947
2023-04-06,27050.85726180933,23168.64864402874,31220.234000182056
2023-04-07,27162.44827729522,23285.51450975617,31025.075927722188
2023-04-08,27200.515602036186,22974.058155510582,31123.532130912175
2023-04-09,27296.016042063657,23286.463154615805,31472.03508613414
2023-04-10,27579.85624779471,23656.850168384866,31774.318598811242
2023-04-11,27449.0378298252,23313.293929808253,31418.69819450341
2023-04-12,27516.64773497611,23385.30865491292,31493.294505084974
2023-04-13,27512.61649199752,23858.030099179705,31832.705392704484
2023-04-14,27624.207507482777,23573.401757314266,31766.3962850388
2023-04-15,27662.274832223546,23764.302891743755,31906.93340593508
2023-04-16,27757.775272251383,23786.452473880658,31587.58528844612
2023-04-17,27984.22854206109,24082.627606078775,31911.577687304616
2023-04-18,27796.023188170915,23802.179881945445,31919.986862422236
2023-04-19,27806.24615740008,23915.862661009207,31935.606227128606
2023-04-20,27744.8279785001,23574.16749448954,31805.937900453155
2023-04-21,27799.03205806472,23819.419838088845,31752.866703443728
2023-04-22,27779.712446884503,23548.180480345472,31909.32154795265
2023-04-23,27817.82595099,23749.62788798413,32181.528798334606
2023-04-24,28044.27922080051,24041.889132955923,31957.976028221965
2023-04-25,27856.07386691002,23813.18144091655,31684.858493017502
2023-04-26,27866.296836139383,23690.000861475713,32090.76469480645
2023-04-27,27804.87865723942,23786.396352713626,31662.933275255484
2023-04-28,27859.08273680424,23629.71953197051,31891.82939585511
2023-04-29,27839.76312562334,23677.616140233666,31957.198129634842
2023-04-30,27877.876629729246,24151.746760229253,31895.66344697041
2023-05-01,28104.329899539607,24024.357715542075,32097.574354968838
2023-05-02,27916.124545649087,23846.21612450796,32080.320444427372
2023-05-03,27926.347514878493,24030.20344558666,32042.332635032344
2023-05-04,27864.929335978562,23355.8213554856,32040.561782217315
2023-05-05,27919.133415542856,23849.40565229802,31714.695501244798
2023-05-06,27899.81380436265,23791.38080832719,32129.77420732733
2023-05-07,27937.92730846881,23888.089935708616,31934.93695515579
2023-05-08,28155.908395687882,24271.031542046858,32416.466593778805
2023-05-09,27959.230859206175,23913.328742318037,32107.483899223073
2023-05-10,27960.981645844888,23916.568478722853,31983.935989622158
2023-05-11,27891.091284353945,23698.570775295866,31684.55057915653
2023-05-12,27936.823181327447,23845.358385047362,32045.38171759218
2023-05-13,27909.031387556046,23745.964792272425,32083.915020781667
2023-05-14,27938.672709071157,24002.003529644524,32085.456869439502
2023-05-15,28156.65379629013,24205.916628569477,32597.30817534156
2023-05-16,27959.976259808427,23804.44560832247,31920.059259634803
2023-05-17,27961.727046446875,23853.246754975917,31771.290508202193
2023-05-18,27891.83668495599,23775.515546789527,31864.249644403564
2023-05-19,27937.56858192962,23730.926640879105,32002.076983013565
2023-05-20,27909.776788158422,23920.062897134594,32159.895900469724
2023-05-21,27939.418109673836,23918.72848909499,31965.004789619663
2023-05-22,28157.399196892497,24223.4936638439,32160.223444676907
2023-05-23,27960.721660410596,24190.786358573016,31849.317646966603
2023-05-24,27962.472447049335,24020.909503454586,32048.379940173305
2023-05-25,27892.58208555842,23614.063756097552,32029.942421802592
2023-05-26,27938.313982531978,23836.728357336215,32161.474647258125
2023-05-27,27910.522188760835,23904.69948629546,31996.974685097273
2023-05-28,27940.163510275856,24030.690390339038,32037.576726882624
2023-05-29,28158.14459749471,23981.852269481635,32398.9270002659
2023-05-30,27961.42379059848,24048.283584951627,32019.40641389555
2023-05-31,27963.131306821808,23986.853679028998,32019.455690253522
2023-06-01,27893.197674915573,23596.9806546599,32135.46888372459
2023-06-02,27938.88630147429,24212.229929662324,32212.347100350216
2023-06-03,27911.051237288426,23463.67012105771,31773.252012938818
2023-06-04,27940.649288388737,23998.692135934354,32103.847547557503
2023-06-05,28158.58710519231,23897.11054309614,32489.73913762453
2023-06-06,27961.866298295885,24083.56987873354,31932.78451327062
2023-06-07,27963.573814519266,24182.176216566277,31986.654741774724
2023-06-08,27893.64018261362,23963.07309777875,32345.002014927486
2023-06-09,27939.328809171697,24075.201395718046,31948.889495902367
2023-06-10,27911.49374498564,24158.573803390977,32192.3057670688
2023-06-11,27941.0917960857,23924.48249219675,31826.1899562942
2023-06-12,28159.02961288976,24017.109343632997,32357.75852026197
2023-06-13,27962.308805993336,23851.1691789031,31938.267145528986
2023-06-14,27964.01632221673,23760.890661129455,32113.964660835692
2023-06-15,27894.082690310905,23842.09022583755,32187.80989924069
2023-06-16,27939.771316869294,23829.491001021168,32119.743004899814
2023-06-17,27911.936252682863,23794.66772943875,31972.595929822837
2023-06-18,27941.534303783286,23986.468770162282,31871.817401514225
2023-06-19,28159.47212058752,24020.307520008064,32442.862256995006
2023-06-20,27962.688449257268,23729.486082459538,32272.159367451448
2023-06-21,27964.333101047396,23468.498227805634,31918.001770257946
2023-06-22,27894.33660470785,23776.899169446522,32092.32484497402
2023-06-23,27939.9623668331,23692.586091881836,32220.166743093032
2023-06-24,27912.064438212943,23683.23621875703,31764.212511372658
2023-06-25,27941.59962487979,23696.411476691665,32083.664461524764
2023-06-26,28159.47457725041,24157.50467924447,32222.259961427957
2023-06-27,27962.690905920714,23929.84222996268,31926.994881930023
2023-06-28,27964.3355577105,24039.914427902426,32018.524469884305
2023-06-29,27894.33906137092,24098.40239092889,31671.388356134936
2023-06-30,27939.964823495462,23891.199053943652,31943.80625337817
2023-07-01,27912.066894876003,23780.21629652143,31973.079103474705
2023-07-02,27941.602081543107,23680.39071755412,31780.593821265706
2023-07-03,28159.47703391342,24178.874303316457,31892.79070019261
2023-07-04,27962.69336258353,23802.941159680864,32358.915861900314
2023-07-05,27964.338014373363,24006.81665183097,32130.792427263335
2023-07-06,27894.34151803399,23627.45425616112,31983.70943182981
2023-07-07,27939.967280158733,23950.659714321293,32147.70759163058
2023-07-08,27912.069351539023,23645.4357564761,32029.753941511597
2023-07-09,27941.604538206426,23591.587224570812,32071.16547927491
2023-07-10,28159.47949057627,24114.81088953581,32022.108047372618
2023-07-11,27962.507397802838,24215.539830568992,32053.996047107907
2023-07-12,27963.96362814906,23832.597336859722,31808.128927788675
2023-07-13,27893.778710366132,23862.784726998645,32134.14505701081
2023-07-14,27939.216051047217,23694.033049375903,32151.772484331526
2023-07-15,27911.12970098373,23956.584672539513,31910.73539482489
2023-07-16,27940.47646620791,24008.289064348046,31998.5178866795
2023-07-17,28158.162997134197,24222.035377286957,32321.436290374935
2023-07-18,27961.190904360566,23982.876096266744,32349.251432834462
2023-07-19,27962.64713470703,24187.682653635966,31830.133732976858
2023-07-20,27892.462216924123,23834.239956982812,32137.250763524837
2023-07-21,27937.899557605397,23947.230542203135,31954.47019108821
2023-07-22,27909.813207542138,23959.534843770594,32148.655820787993
2023-07-23,27939.15997276454,23912.177162159525,31966.047256822967
2023-07-24,28156.846503692002,23856.38436739303,32219.422513232024
2023-07-25,27959.87441091834,23864.78065777093,32081.851498195956
2023-07-26,27961.33064126504,23795.358367964305,31820.149870443773
2023-07-27,27891.145723481728,23746.041074629542,32054.860226106357
2023-07-28,27936.583064163133,23900.4714202916,31989.40723399152
2023-07-29,27908.496714099678,23867.177579641488,31741.478478653327
2023-07-30,27937.843479322775,24161.332438803616,32070.075784939283
2023-07-31,28155.53001024993,23882.104674951406,32189.683544782834
2023-08-01,27958.55791469443,23831.898956513556,32166.652236998645
2023-08-02,27960.014142259322,24128.392647912067,32006.425455449044
2023-08-03,27889.829221695196,23752.670263402913,31959.785252850128
2023-08-04,27935.266559594507,23626.756061020784,32201.382734863622
2023-08-05,27907.18020674948,23773.000319994582,31767.943497241744
2023-08-06,27936.526969191204,23831.810940812204,31969.053232251918
2023-08-07,28154.213497336255,24180.652703376185,32184.650344524038
2023-08-08,27957.241401780757,23808.511638750704,31965.469829096284
2023-08-09,27958.697629346072,23834.653160626767,31870.4990990027
2023-08-10,27888.512708781353,23946.883362257584,31918.031698183262
2023-08-11,27933.95004668079,23996.355442779106,32265.77599241192
2023-08-12,27905.86369383557,23477.48885015989,31830.24541754761
2023-08-13,27935.21045627766,23865.503255256222,32007.040695123935
2023-08-14,28152.89698442289,24333.329215560687,32428.712532870086
2023-08-15,27955.92488886767,23846.848504621976,31686.0197666248
2023-08-16,27957.38111643217,23959.176189890717,32080.190622569306
2023-08-17,27887.19619586751,23877.0877021213,31895.841667164088
2023-08-18,27932.633533767526,23896.161697648004,32288.96172653968
2023-08-19,27904.547180922094,23933.704637807758,32159.51065857981
